bug#	Dev#	Effort	jdt	jface	core	swt	ui	debug	ltk	text	jdi	search	compare	other
86840	8	191.67	0.636	0.318	0.000	0.000	0.045	0.000	0.000	0.000	0.000	0.000	0.000	0.000
86852	17	136.00	0.743	0.143	0.029	0.029	0.057	0.000	0.000	0.000	0.000	0.000	0.000	0.000
86878	18	19.33	0.964	0.000	0.025	0.000	0.000	0.000	0.000	0.011	0.000	0.000	0.000	0.000
86887	4	125.33	0.638	0.000	0.155	0.000	0.000	0.207	0.000	0.000	0.000	0.000	0.000	0.000
86901	10	4.00	0.874	0.000	0.126	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
86902	19	82.67	0.889	0.000	0.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
86906	5	8.00	0.900	0.050	0.050	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
86908	18	49.33	0.908	0.000	0.080	0.000	0.000	0.000	0.000	0.011	0.000	0.000	0.000	0.000
86929	17	117.00	0.304	0.043	0.043	0.478	0.130	0.000	0.000	0.000	0.000	0.000	0.000	0.000
86967	12	51.00	0.961	0.000	0.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.008
86970	5	229.33	0.919	0.000	0.081	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
86971	5	128.00	0.969	0.000	0.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
86985	6	46.67	0.889	0.000	0.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
87042	18	36.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
87050	12	44.00	0.982	0.000	0.018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
87071	3	41.33	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
87097	17	206.67	0.517	0.108	0.117	0.167	0.092	0.000	0.000	0.000	0.000	0.000	0.000	0.000
87117	17	124.33	0.676	0.162	0.117	0.009	0.009	0.000	0.000	0.027	0.000	0.000	0.000	0.000
87167	17	186.67	0.516	0.177	0.048	0.000	0.000	0.000	0.000	0.258	0.000	0.000	0.000	0.000
87173	18	154.67	0.973	0.000	0.027	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
87273	19	8.00	0.895	0.000	0.105	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
87311	6	8.00	0.000	0.387	0.065	0.516	0.000	0.000	0.032	0.000	0.000	0.000	0.000	0.000
87350	18	33.33	0.970	0.000	0.030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
87397	15	53.33	0.000	0.241	0.047	0.110	0.157	0.445	0.000	0.000	0.000	0.000	0.000	0.000
87404	10	1.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
87411	13	34.67	0.909	0.030	0.030	0.000	0.000	0.000	0.000	0.030	0.000	0.000	0.000	0.000
87463	19	8.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
87481	18	5.00	0.953	0.000	0.047	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
87483	20	57.33	0.851	0.011	0.039	0.000	0.000	0.000	0.066	0.028	0.000	0.000	0.000	0.006
87490	19	19.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
87498	18	4.00	0.953	0.000	0.047	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
87511	20	62.00	0.500	0.071	0.232	0.071	0.018	0.107	0.000	0.000	0.000	0.000	0.000	0.000
87613	12	20.67	0.581	0.000	0.419	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
87644	12	98.67	0.721	0.000	0.279	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
87670	17	45.67	0.573	0.154	0.111	0.111	0.051	0.000	0.000	0.000	0.000	0.000	0.000	0.000
87754	10	32.00	0.960	0.000	0.040	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
87762	12	54.33	0.712	0.000	0.288	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
87764	6	2.00	0.818	0.000	0.071	0.000	0.000	0.000	0.084	0.019	0.000	0.000	0.000	0.006
87777	18	2.00	0.970	0.000	0.030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
87818	18	48.00	0.985	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.015
87845	10	30.00	0.942	0.007	0.043	0.000	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.000
87849	18	8.00	0.843	0.017	0.061	0.001	0.000	0.000	0.045	0.026	0.000	0.000	0.004	0.004
87900	14	8.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
87921	20	22.33	0.821	0.026	0.034	0.000	0.000	0.000	0.085	0.026	0.000	0.000	0.000	0.009
87922	20	22.67	0.866	0.000	0.045	0.000	0.000	0.000	0.067	0.017	0.000	0.000	0.000	0.006
87923	20	22.67	0.771	0.038	0.057	0.000	0.000	0.000	0.089	0.038	0.000	0.000	0.000	0.006
87956	14	4.00	0.941	0.000	0.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
87998	19	59.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
88020	20	12.00	0.844	0.000	0.104	0.000	0.000	0.000	0.026	0.026	0.000	0.000	0.000	0.000
88094	14	8.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
88100	4	3.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
88124	19	8.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
88196	20	22.00	0.957	0.000	0.043	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
88219	10	46.67	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
88223	14	8.00	0.993	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007
88224	18	8.00	0.940	0.000	0.051	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.009
88252	18	7.00	0.952	0.000	0.048	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
88283	17	6.00	0.844	0.000	0.156	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
88284	17	5.00	0.375	0.146	0.229	0.125	0.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000
88295	5	18.67	0.959	0.000	0.041	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
88300	10	60.33	0.903	0.000	0.097	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
88309	20	5.00	0.667	0.167	0.028	0.028	0.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000
88313	17	8.00	0.916	0.018	0.012	0.006	0.036	0.000	0.000	0.012	0.000	0.000	0.000	0.000
88428	12	1.00	0.721	0.000	0.279	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
88429	12	1.00	0.950	0.000	0.050	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
88446	18	2.00	0.986	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.014
88548	18	46.67	0.973	0.000	0.027	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
88625	19	1.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
88674	3	87.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
88686	6	28.00	0.540	0.000	0.440	0.000	0.000	0.000	0.020	0.000	0.000	0.000	0.000	0.000
88689	7	8.00	0.711	0.045	0.095	0.008	0.045	0.095	0.000	0.000	0.000	0.000	0.000	0.000
88741	17	22.33	0.366	0.349	0.091	0.000	0.194	0.000	0.000	0.000	0.000	0.000	0.000	0.000
88742	17	1.00	0.000	0.167	0.083	0.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
88756	5	1.00	0.959	0.000	0.041	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
88841	18	8.00	0.926	0.015	0.044	0.000	0.000	0.000	0.000	0.015	0.000	0.000	0.000	0.000
88845	5	8.00	0.959	0.000	0.041	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
88849	18	5.00	0.929	0.000	0.000	0.000	0.000	0.000	0.000	0.071	0.000	0.000	0.000	0.000
88864	7	20.00	0.459	0.027	0.216	0.162	0.018	0.108	0.000	0.000	0.000	0.000	0.000	0.009
88865	20	2.00	0.722	0.070	0.056	0.052	0.007	0.000	0.067	0.022	0.000	0.000	0.000	0.004
88899	15	49.33	0.524	0.095	0.143	0.012	0.119	0.107	0.000	0.000	0.000	0.000	0.000	0.000
88921	18	1.00	0.800	0.118	0.033	0.000	0.000	0.000	0.000	0.049	0.000	0.000	0.000	0.000
88941	20	8.00	0.441	0.265	0.007	0.191	0.096	0.000	0.000	0.000	0.000	0.000	0.000	0.000
89013	2	39.00	0.615	0.196	0.086	0.022	0.020	0.062	0.000	0.000	0.000	0.000	0.000	0.000
89014	18	3.00	0.970	0.000	0.030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
89090	12	1.00	0.959	0.000	0.041	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
89092	12	1.00	0.896	0.000	0.104	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
89173	17	27.00	0.340	0.100	0.220	0.160	0.180	0.000	0.000	0.000	0.000	0.000	0.000	0.000
89268	8	8.00	0.756	0.122	0.098	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
89299	18	1.00	0.943	0.000	0.044	0.000	0.000	0.000	0.000	0.013	0.000	0.000	0.000	0.000
89302	18	1.00	0.933	0.000	0.039	0.000	0.000	0.000	0.000	0.028	0.000	0.000	0.000	0.000
89312	12	7.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
89318	18	1.00	0.943	0.000	0.044	0.000	0.000	0.000	0.000	0.013	0.000	0.000	0.000	0.000
89448	19	19.33	0.933	0.000	0.067	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
89477	5	1.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
89487	17	8.00	0.275	0.200	0.125	0.225	0.175	0.000	0.000	0.000	0.000	0.000	0.000	0.000
89502	17	8.00	0.308	0.038	0.192	0.385	0.077	0.000	0.000	0.000	0.000	0.000	0.000	0.000
89523	20	8.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
89525	2	13.33	0.310	0.048	0.048	0.595	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
89551	8	8.33	0.650	0.205	0.085	0.043	0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000
89566	4	17.33	0.169	0.385	0.046	0.369	0.015	0.015	0.000	0.000	0.000	0.000	0.000	0.000
89621	8	8.00	0.650	0.205	0.085	0.043	0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000
89710	19	8.00	0.980	0.000	0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005
89717	11	1.00	0.312	0.182	0.110	0.201	0.195	0.000	0.000	0.000	0.000	0.000	0.000	0.000
89739	18	21.00	0.568	0.031	0.297	0.097	0.004	0.000	0.000	0.004	0.000	0.000	0.000	0.000
89749	17	8.00	0.667	0.167	0.028	0.028	0.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000
89784	16	1.00	0.118	0.118	0.000	0.471	0.118	0.000	0.176	0.000	0.000	0.000	0.000	0.000
89817	2	4.00	0.730	0.150	0.060	0.030	0.000	0.000	0.000	0.030	0.000	0.000	0.000	0.000
89848	10	8.00	0.907	0.000	0.093	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
89932	15	5.00	0.548	0.000	0.233	0.000	0.000	0.205	0.000	0.000	0.014	0.000	0.000	0.000
89982	19	1.00	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
